9.989364e+04, 2.789256e+02, 6.559299e+00, 2.528723e+00, 0.000000e+00, 5.838143e-01, 7.072393e-02
8.961212e+04, 2.755795e+02, 2.612244e+00, 2.388778e+00, 2.556089e-06, 1.887439e+00, 3.594656e-01
8.696564e+04, 2.750838e+02, 2.471751e+00, 2.036575e+00, 0.000000e+00, 1.575464e+00, 3.470005e-01
8.448046e+04, 2.749610e+02, 1.749649e+00, 1.304723e+00, 0.000000e+00, 5.596155e-01, 1.359278e-01
8.217007e+04, 2.848673e+02, 2.848097e+00, 1.059730e+00, 0.000000e+00, 2.640231e+00, 2.236671e-01
8.301752e+04, 2.855398e+02, 8.383419e+00, 1.398033e+00, 0.000000e+00, 2.610878e+00, 2.073931e-01
8.281829e+04, 2.856661e+02, 8.317367e+00, 1.533772e+00, 0.000000e+00, 2.610174e+00, 1.996864e-01
9.081163e+04, 2.859198e+02, 5.051550e+00, 1.358094e+00, 0.000000e+00, 1.364036e+00, 1.823806e-01
8.791557e+04, 2.855867e+02, 5.161707e+00, 1.419250e+00, 0.000000e+00, 2.566400e+00, 1.966582e-01
8.794898e+04, 2.859686e+02, 6.537198e+00, 1.513877e+00, 0.000000e+00, 2.566112e+00, 1.958743e-01
8.795380e+04, 2.865682e+02, 6.914094e+00, 1.431291e+00, 0.000000e+00, 2.565820e+00, 1.954472e-01
8.791342e+04, 2.873830e+02, 7.496255e+00, 1.615181e+00, 0.000000e+00, 2.565531e+00, 1.954744e-01
8.783926e+04, 2.897448e+02, 5.982537e+00, 1.744590e+00, 1.771254e-05, 2.564974e+00, 2.058114e-01
8.781076e+04, 2.900508e+02, 5.293226e+00, 1.393955e+00, 1.771254e-05, 2.564417e+00, 2.175451e-01
8.787898e+04, 2.867152e+02, 4.510019e+00, 1.370967e+00, 0.000000e+00, 2.562210e+00, 1.989591e-01
8.795289e+04, 2.882428e+02, 5.592188e+00, 1.178804e+00, 0.000000e+00, 2.561384e+00, 1.961998e-01
8.798446e+04, 2.842270e+02, 2.048685e+00, 1.011321e+00, 0.000000e+00, 1.684141e+00, 2.304262e-01
8.802311e+04, 2.857399e+02, 3.514806e+00, 1.439134e+00, 0.000000e+00, 1.683843e+00, 2.259305e-01
8.787871e+04, 2.911088e+02, 5.981384e+00, 1.246101e+00, 0.000000e+00, 1.682636e+00, 2.270807e-01
