9.436689e+04, 2.817169e+02, 1.113762e+01, 1.577065e+00, 1.734723e-18, 2.302935e+00, 2.431340e-02
9.374461e+04, 2.846101e+02, 3.694473e+00, 2.463265e+00, 1.727587e-05, 2.181606e+00, 3.199082e-02
9.377331e+04, 2.835501e+02, 4.457937e+00, 2.430431e+00, 1.727587e-05, 2.181036e+00, 3.128013e-02
9.379105e+04, 2.821176e+02, 5.360292e+00, 1.590267e+00, 1.734723e-18, 2.179348e+00, 2.804314e-02
9.378500e+04, 2.806834e+02, 5.859261e+00, 2.303229e+00, 1.734723e-18, 2.177659e+00, 2.549249e-02
9.448275e+04, 2.800109e+02, 1.116217e+01, 2.735680e+00, 1.734723e-18, 2.175966e+00, 2.208992e-02
9.657770e+04, 2.861639e+02, 5.344591e+00, 1.491965e+00, 1.734723e-18, 2.366846e+00, 9.460415e-02
8.632142e+04, 2.767003e+02, 4.047523e+00, 1.209672e+00, 1.734723e-18, 2.125173e+00, 3.672555e-01
9.715937e+04, 2.842561e+02, 3.249068e+00, 8.388118e-01, 6.492205e-06, 1.855874e+00, 1.299564e-01
9.926038e+04, 2.927368e+02, 4.004087e+00, 2.327714e+00, 1.734723e-18, 1.360145e+00, 4.937271e-02
9.638437e+04, 2.902236e+02, 7.557021e+00, 1.111681e+00, 1.734723e-18, 2.544519e+00, 5.707735e-02
8.204195e+04, 2.773187e+02, 4.918664e+00, 9.733013e-01, 1.734723e-18, 1.763762e+00, 2.465652e-01
8.227398e+04, 2.789834e+02, 5.481422e+00, 1.012392e+00, 1.734723e-18, 1.762229e+00, 2.300108e-01
8.235840e+04, 2.811801e+02, 7.218024e+00, 8.246990e-01, 1.734723e-18, 1.760689e+00, 2.194009e-01
8.198917e+04, 2.767640e+02, 6.073886e+00, 7.525943e-01, 1.734723e-18, 1.756827e+00, 2.011587e-01
8.240174e+04, 2.771250e+02, 7.742678e+00, 8.819278e-01, 1.734723e-18, 1.755305e+00, 1.945690e-01
9.895467e+04, 2.872559e+02, 9.690622e+00, 2.712420e+00, 1.734723e-18, 2.088949e+00, 1.085056e-01
9.925127e+04, 2.853529e+02, 8.892074e+00, 1.688086e+00, 1.734723e-18, 2.085325e+00, 1.049631e-01
8.963286e+04, 2.787639e+02, 7.473012e+00, 9.919524e-01, 1.734723e-18, 2.658477e+00, 2.312044e-01
8.381722e+04, 2.776036e+02, 3.963339e+00, 1.805055e+00, 1.734723e-18, 1.750469e+00, 2.875507e-01
9.623159e+04, 2.856063e+02, 9.137496e+00, 2.926085e+00, 1.734723e-18, 1.625803e+00, 6.968447e-02
8.948675e+04, 2.780949e+02, 1.653174e+00, 1.360657e+00, 5.010842e-05, 2.738603e+00, 2.643458e-01
9.904619e+04, 2.869908e+02, 8.413812e+00, 1.243209e+00, 1.030837e-04, 1.801660e+00, 1.276702e-01
9.079077e+04, 2.849046e+02, 7.874526e+00, 1.401376e+00, 3.195344e-05, 1.431202e+00, 2.193162e-01
9.097682e+04, 2.948992e+02, 1.598256e+01, 1.126410e+00, 1.734723e-18, 1.525422e+00, 2.040829e-01
9.089880e+04, 2.921724e+02, 7.943389e+00, 9.615089e-01, 8.503050e-05, 1.525010e+00, 2.093248e-01
9.094944e+04, 2.891070e+02, 5.953173e+00, 9.381264e-01, 8.503050e-05, 1.524601e+00, 2.173660e-01
9.075216e+04, 2.938239e+02, 1.262313e+01, 1.157924e+00, 5.980354e-05, 1.293954e+00, 2.104143e-01
9.073244e+04, 2.905701e+02, 6.318984e+00, 9.763703e-01, 5.980354e-05, 1.293605e+00, 2.184058e-01
9.081286e+04, 2.893985e+02, 8.030055e+00, 1.053957e+00, 1.734723e-18, 1.293255e+00, 2.232261e-01
8.806100e+04, 2.879389e+02, 3.339073e+00, 8.418615e-01, 1.734723e-18, 2.123563e+00, 2.834340e-01
9.196635e+04, 2.934449e+02, 1.236668e+01, 8.816288e-01, 1.734723e-18, 1.904367e+00, 1.640454e-01
8.235247e+04, 2.918773e+02, 1.601255e+01, 1.391374e+00, 1.734723e-18, 5.204940e-01, 3.206230e-02
8.538610e+04, 2.883595e+02, 4.824512e+00, 6.185997e-01, 1.734723e-18, 2.146752e+00, 3.123927e-01
8.543841e+04, 2.912654e+02, 8.336625e+00, 9.748588e-01, 1.734723e-18, 2.142159e+00, 2.467760e-01
8.540444e+04, 2.908359e+02, 7.676557e+00, 1.206592e+00, 1.734723e-18, 2.141406e+00, 2.435151e-01
8.355944e+04, 2.863268e+02, 2.001593e+00, 8.986393e-01, 1.734723e-18, 2.524452e+00, 2.259240e-01
8.369412e+04, 2.874453e+02, 2.591662e+00, 9.936709e-01, 1.734723e-18, 2.523660e+00, 2.412449e-01
8.367360e+04, 2.875496e+02, 2.453776e+00, 9.813568e-01, 1.734723e-18, 2.523257e+00, 2.570166e-01
8.370335e+04, 2.865032e+02, 1.617079e+00, 1.048209e+00, 1.734723e-18, 2.522461e+00, 2.974735e-01
8.366317e+04, 2.856640e+02, 2.001603e+00, 1.112805e+00, 1.734723e-18, 2.521688e+00, 3.145851e-01
8.368846e+04, 2.866317e+02, 3.184574e+00, 1.171074e+00, 1.734723e-18, 2.520896e+00, 2.992681e-01
8.383458e+04, 2.886506e+02, 6.719639e+00, 1.185434e+00, 1.734723e-18, 2.520096e+00, 2.795772e-01
8.371811e+04, 2.894091e+02, 8.577087e+00, 1.091697e+00, 3.176886e-06, 2.519296e+00, 2.631767e-01
8.369922e+04, 2.888556e+02, 6.968620e+00, 1.413295e+00, 3.176886e-06, 2.518485e+00, 2.487075e-01
9.902257e+04, 2.931472e+02, 5.954274e+00, 9.949660e-01, 1.734723e-18, 1.931827e+00, 1.278836e-01
8.408890e+04, 2.929886e+02, 1.703689e+01, 6.203711e-01, 1.734723e-18, 5.204013e-01, 2.706405e-02
8.426044e+04, 2.954736e+02, 2.299669e+01, 9.866756e-01, 1.734723e-18, 5.199533e-01, 2.256332e-02
8.423791e+04, 2.955590e+02, 2.145109e+01, 1.151639e+00, 1.734723e-18, 5.198050e-01, 2.306052e-02
8.991487e+04, 2.883493e+02, 7.923463e+00, 1.355396e+00, 1.734723e-18, 2.036150e+00, 2.303547e-01
9.003681e+04, 2.892480e+02, 8.914382e+00, 1.705587e+00, 1.734723e-18, 2.035646e+00, 2.163941e-01
8.996708e+04, 2.891703e+02, 9.049966e+00, 1.588314e+00, 1.734723e-18, 2.035396e+00, 2.109684e-01
8.996948e+04, 2.893368e+02, 7.019357e+00, 1.140611e+00, 1.734723e-18, 2.034906e+00, 2.105450e-01
8.993903e+04, 2.879769e+02, 3.821863e+00, 9.920401e-01, 1.734723e-18, 2.034427e+00, 2.146684e-01
8.992480e+04, 2.877541e+02, 6.638263e+00, 1.200725e+00, 1.734723e-18, 2.033935e+00, 2.068397e-01
8.779609e+04, 2.875549e+02, 3.656153e+00, 5.653355e-01, 1.734723e-18, 2.737802e+00, 2.982001e-01
8.761914e+04, 2.869000e+02, 5.291300e+00, 6.800772e-01, 1.734723e-18, 2.737960e+00, 2.925384e-01
8.763236e+04, 2.866820e+02, 5.776437e+00, 9.221347e-01, 1.734723e-18, 2.737899e+00, 2.856655e-01
8.782652e+04, 2.880440e+02, 8.857562e+00, 1.082265e+00, 1.734723e-18, 2.737397e+00, 2.732254e-01
8.788251e+04, 2.885243e+02, 8.529915e+00, 1.258437e+00, 1.734723e-18, 2.735670e+00, 2.491480e-01
8.787074e+04, 2.885125e+02, 6.194896e+00, 9.267712e-01, 1.734723e-18, 2.734845e+00, 2.565390e-01
8.783363e+04, 2.874202e+02, 7.952444e+00, 1.104423e+00, 1.734723e-18, 2.733583e+00, 2.471088e-01
8.970745e+04, 2.911325e+02, 8.298333e+00, 9.091503e-01, 1.734723e-18, 7.337784e-01, 2.405664e-01
8.965971e+04, 2.895362e+02, 1.025074e+01, 1.056100e+00, 1.734723e-18, 7.334746e-01, 2.312639e-01
8.997965e+04, 2.886905e+02, 9.486174e+00, 1.546202e+00, 1.734723e-18, 2.719487e+00, 2.508839e-01
8.998396e+04, 2.886791e+02, 9.113394e+00, 1.566164e+00, 1.734723e-18, 2.719125e+00, 2.456826e-01
8.984007e+04, 2.882348e+02, 6.113405e+00, 8.669964e-01, 1.734723e-18, 2.717671e+00, 2.448681e-01
8.976903e+04, 2.873697e+02, 5.736580e+00, 9.713013e-01, 1.734723e-18, 2.716946e+00, 2.393143e-01
8.980159e+04, 2.876367e+02, 8.193960e+00, 1.064396e+00, 1.734723e-18, 2.716585e+00, 2.338200e-01
9.190605e+04, 2.897852e+02, 7.872060e+00, 5.992080e-01, 1.734723e-18, 1.906991e+00, 1.689495e-01
9.192058e+04, 2.896111e+02, 7.310550e+00, 6.778632e-01, 1.734723e-18, 1.906998e+00, 1.709693e-01
9.198338e+04, 2.895029e+02, 4.524725e+00, 5.974303e-01, 1.734723e-18, 1.907016e+00, 1.824029e-01
9.184860e+04, 2.864622e+02, 4.347424e+00, 1.048150e+00, 1.734723e-18, 1.907025e+00, 1.929528e-01
9.198955e+04, 2.884618e+02, 9.217616e+00, 1.814002e+00, 1.734723e-18, 1.906820e+00, 1.806933e-01
9.212762e+04, 2.891775e+02, 9.108660e+00, 2.129718e+00, 1.734723e-18, 1.906698e+00, 1.770766e-01
9.202629e+04, 2.888239e+02, 7.158852e+00, 1.448351e+00, 1.734723e-18, 1.906211e+00, 1.718930e-01
9.197320e+04, 2.879375e+02, 7.291663e+00, 1.342682e+00, 1.734723e-18, 1.905736e+00, 1.685964e-01
8.051961e+04, 2.860477e+02, 3.336837e+00, 8.219221e-01, 1.734723e-18, 2.432053e+00, 2.561594e-01
8.054745e+04, 2.852748e+02, 1.901992e+00, 7.734952e-01, 1.734723e-18, 2.431852e+00, 3.049715e-01
8.560254e+04, 2.933639e+02, 1.243800e+01, 1.473467e+00, 1.734723e-18, 5.147086e-01, 3.669561e-02
7.983263e+04, 2.858229e+02, 3.701562e+00, 6.218663e-01, 1.734723e-18, 1.231918e+00, 2.098197e-01
8.239149e+04, 2.902344e+02, 3.085555e+00, 8.433555e-01, 3.670279e-06, 2.558112e+00, 2.380332e-01
8.229632e+04, 2.906014e+02, 1.405794e+01, 7.047507e-01, 1.734723e-18, 1.275926e+00, 1.108323e-01
9.200074e+04, 2.943076e+02, 1.133611e+01, 6.965250e-01, 1.734723e-18, 9.548550e-01, 1.731119e-01
8.765168e+04, 2.931242e+02, 1.076423e+01, 9.101325e-01, 1.734723e-18, 2.368660e+00, 2.573698e-01
8.621511e+04, 2.885834e+02, 6.019218e+00, 7.679686e-01, 1.734723e-18, 1.889907e+00, 2.548841e-01
9.125826e+04, 2.847262e+02, 5.154474e+00, 1.120554e+00, 1.734723e-18, 1.847313e+00, 1.815836e-01
9.096131e+04, 2.879226e+02, 6.232509e+00, 1.591238e+00, 1.734723e-18, 1.847410e+00, 1.796450e-01
9.080395e+04, 2.904462e+02, 6.694909e+00, 1.343024e+00, 1.734723e-18, 1.847508e+00, 1.802368e-01
8.516949e+04, 2.874794e+02, 1.225680e+01, 1.277813e+00, 1.734723e-18, 1.128396e+00, 1.511165e-01
8.524197e+04, 2.868593e+02, 1.125578e+01, 1.533773e+00, 1.734723e-18, 1.127279e+00, 1.527347e-01
8.503274e+04, 2.891393e+02, 9.836647e+00, 1.448535e+00, 1.734723e-18, 1.123916e+00, 1.642067e-01
8.621755e+04, 2.868335e+02, 6.235858e+00, 9.231074e-01, 1.734723e-18, 1.889261e+00, 2.355237e-01
8.559470e+04, 2.879333e+02, 9.932221e+00, 1.719601e+00, 1.734723e-18, 7.687302e-01, 7.959481e-02
9.372995e+04, 2.932335e+02, 1.046228e+01, 1.333450e+00, 1.734723e-18, 2.237815e+00, 1.701728e-01
8.550904e+04, 2.959459e+02, 2.079947e+01, 7.835798e-01, 1.734723e-18, 5.230709e-01, 2.402374e-02
8.333873e+04, 2.932937e+02, 1.739474e+01, 1.168570e+00, 1.734723e-18, 5.287330e-01, 3.023757e-02
8.334909e+04, 2.936119e+02, 1.566610e+01, 1.198848e+00, 1.734723e-18, 5.283867e-01, 3.094057e-02
9.733979e+04, 2.901564e+02, 1.387802e+00, 1.678565e+00, 1.734723e-18, 1.981072e+00, 8.294731e-02
9.732372e+04, 2.926546e+02, 3.073060e+00, 2.698128e+00, 1.734723e-18, 1.980595e+00, 8.290400e-02
8.490700e+04, 2.909619e+02, 7.369591e+00, 1.200119e+00, 1.734723e-18, 5.026765e-01, 8.591551e-02
9.758012e+04, 2.926346e+02, 8.935483e+00, 2.047094e+00, 1.734723e-18, 1.469229e+00, 1.529038e-01
9.764826e+04, 2.928929e+02, 7.858717e+00, 1.756498e+00, 1.734723e-18, 1.470579e+00, 1.517600e-01
8.367781e+04, 2.917686e+02, 2.184783e+01, 1.156128e+00, 1.734723e-18, 5.237378e-01, 2.468786e-02
8.331418e+04, 2.909673e+02, 2.177786e+01, 1.175740e+00, 1.734723e-18, 5.239096e-01, 2.493293e-02
8.337494e+04, 2.926178e+02, 2.237305e+01, 1.145940e+00, 1.734723e-18, 5.238078e-01, 2.486446e-02
8.348613e+04, 2.944215e+02, 2.079922e+01, 9.773264e-01, 1.734723e-18, 5.237224e-01, 2.462035e-02
8.348903e+04, 2.895154e+02, 1.570077e+01, 1.326033e+00, 1.734723e-18, 5.284441e-01, 3.009866e-02
