9.377331e+04, 2.835501e+02, 4.457937e+00, 2.430431e+00, 1.727587e-05, 2.181036e+00, 3.128013e-02
9.379105e+04, 2.821176e+02, 5.360292e+00, 1.590267e+00, 1.734723e-18, 2.179348e+00, 2.804314e-02
9.657770e+04, 2.861639e+02, 5.344591e+00, 1.491965e+00, 1.734723e-18, 2.366846e+00, 9.460415e-02
8.540444e+04, 2.908359e+02, 7.676557e+00, 1.206592e+00, 1.734723e-18, 2.141406e+00, 2.435151e-01
8.355944e+04, 2.863268e+02, 2.001593e+00, 8.986393e-01, 1.734723e-18, 2.524452e+00, 2.259240e-01
8.369412e+04, 2.874453e+02, 2.591662e+00, 9.936709e-01, 1.734723e-18, 2.523660e+00, 2.412449e-01
8.368846e+04, 2.866317e+02, 3.184574e+00, 1.171074e+00, 1.734723e-18, 2.520896e+00, 2.992681e-01
8.996708e+04, 2.891703e+02, 9.049966e+00, 1.588314e+00, 1.734723e-18, 2.035396e+00, 2.109684e-01
8.992480e+04, 2.877541e+02, 6.638263e+00, 1.200725e+00, 1.734723e-18, 2.033935e+00, 2.068397e-01
8.779609e+04, 2.875549e+02, 3.656153e+00, 5.653355e-01, 1.734723e-18, 2.737802e+00, 2.982001e-01
8.965971e+04, 2.895362e+02, 1.025074e+01, 1.056100e+00, 1.734723e-18, 7.334746e-01, 2.312639e-01
9.190605e+04, 2.897852e+02, 7.872060e+00, 5.992080e-01, 1.734723e-18, 1.906991e+00, 1.689495e-01
9.192058e+04, 2.896111e+02, 7.310550e+00, 6.778632e-01, 1.734723e-18, 1.906998e+00, 1.709693e-01
9.198338e+04, 2.895029e+02, 4.524725e+00, 5.974303e-01, 1.734723e-18, 1.907016e+00, 1.824029e-01
9.184860e+04, 2.864622e+02, 4.347424e+00, 1.048150e+00, 1.734723e-18, 1.907025e+00, 1.929528e-01
9.202629e+04, 2.888239e+02, 7.158852e+00, 1.448351e+00, 1.734723e-18, 1.906211e+00, 1.718930e-01
8.560254e+04, 2.933639e+02, 1.243800e+01, 1.473467e+00, 1.734723e-18, 5.147086e-01, 3.669561e-02
8.765168e+04, 2.931242e+02, 1.076423e+01, 9.101325e-01, 1.734723e-18, 2.368660e+00, 2.573698e-01
9.096131e+04, 2.879226e+02, 6.232509e+00, 1.591238e+00, 1.734723e-18, 1.847410e+00, 1.796450e-01
9.080395e+04, 2.904462e+02, 6.694909e+00, 1.343024e+00, 1.734723e-18, 1.847508e+00, 1.802368e-01
8.348613e+04, 2.944215e+02, 2.079922e+01, 9.773264e-01, 1.734723e-18, 5.237224e-01, 2.462035e-02
8.348903e+04, 2.895154e+02, 1.570077e+01, 1.326033e+00, 1.734723e-18, 5.284441e-01, 3.009866e-02
9.670624e+04, 2.900242e+02, 3.172845e+00, 1.268908e+00, 1.734723e-18, 2.286804e+00, 1.581314e-01
8.432187e+04, 2.917437e+02, 9.681664e+00, 5.735753e-01, 1.734723e-18, 1.718911e+00, 1.522869e-01
8.579746e+04, 2.943059e+02, 2.126905e+01, 1.356890e+00, 1.734723e-18, 5.203719e-01, 3.593073e-02
9.230159e+04, 2.890287e+02, 5.539354e+00, 7.147684e-01, 1.734723e-18, 2.346753e+00, 7.601818e-02
9.220064e+04, 2.931491e+02, 7.720954e+00, 1.021732e+00, 1.734723e-18, 2.342398e+00, 8.270613e-02
